Packet Index,Arrival Time,GeneratingTime,FlowDelay,MulticastIdx,GWDelay,UEDelay,Protocol
220.0,35.8583741188,32.7015559673,3.158834219,3.0,2000.0,500.0,3GPP
221.0,35.9614319801,32.8044879436,3.158960104,3.0,2000.0,500.0,3GPP
222.0,36.066576004,32.9077379704,3.1608541011,3.0,2000.0,500.0,3GPP
223.0,36.1678850651,33.0106310844,3.1592700482,3.0,2000.0,500.0,3GPP
224.0,36.2700400353,33.1139090061,3.1581470967,3.0,2000.0,500.0,3GPP
225.0,36.3717319965,33.2179269791,3.1558210849,3.0,2000.0,500.0,3GPP
226.0,36.4760780335,33.3202979565,3.1577961445,3.0,2000.0,500.0,3GPP
227.0,36.5921809673,33.4230821133,3.1711149215,3.0,2000.0,500.0,3GPP
228.0,36.6814820766,33.5253419876,3.1581561565,3.0,2000.0,500.0,3GPP
229.0,36.780862093,33.6276569366,3.1552212239,3.0,2000.0,500.0,3GPP
230.0,36.8895599842,33.7295401096,3.1620359421,3.0,2000.0,500.0,3GPP
231.0,36.9898130894,33.8327169418,3.1591122151,3.0,2000.0,500.0,3GPP
232.0,37.0956001282,33.9377129078,3.1599032879,3.0,2000.0,500.0,3GPP
233.0,37.2018809319,34.0423281193,3.1615688801,3.0,2000.0,500.0,3GPP
234.0,37.3017909527,34.1451311111,3.1586759091,3.0,2000.0,500.0,3GPP
235.0,37.4078350067,34.2536149025,3.1562361717,3.0,2000.0,500.0,3GPP
236.0,37.5165309906,34.3565459251,3.162001133,3.0,2000.0,500.0,3GPP
237.0,37.6168029308,34.4626429081,3.1561760902,3.0,2000.0,500.0,3GPP
238.0,37.7219150066,34.5644860268,3.1594450473,3.0,2000.0,500.0,3GPP
239.0,37.8257551193,34.6686310768,3.15914011,3.0,2000.0,500.0,3GPP
240.0,37.9246098995,34.7707281113,3.1558978557,3.0,2000.0,500.0,3GPP
241.0,38.0254080296,34.8728990555,3.1545250416,3.0,2000.0,500.0,3GPP
242.0,38.1312041283,34.9780950546,3.1551251412,3.0,2000.0,500.0,3GPP
243.0,38.2377419472,35.0839140415,3.1558439732,1.0,2000.0,500.0,3GPP
244.0,38.3450469971,35.1869080067,3.1601550579,1.0,2000.0,500.0,3GPP
245.0,38.4515120983,35.2900669575,3.1634612083,1.0,2000.0,500.0,3GPP
246.0,38.5475671291,35.3919188976,3.157664299,1.0,2000.0,500.0,3GPP
247.0,38.6473929882,35.494371891,3.1550371647,1.0,2000.0,500.0,3GPP
248.0,38.7515280247,35.5961940289,3.1573500633,1.0,2000.0,500.0,3GPP
249.0,38.8573179245,35.7031230927,3.1562108993,1.0,2000.0,500.0,3GPP
250.0,38.9580340385,35.8048160076,3.1552340984,1.0,2000.0,500.0,3GPP
251.0,39.0679590702,35.9122509956,3.1577241421,1.0,2000.0,500.0,3GPP
252.0,39.172645092,36.0141921043,3.1604690552,1.0,2000.0,500.0,3GPP
253.0,39.2712650299,36.1162960529,3.1569850445,1.0,2000.0,500.0,3GPP
254.0,39.3808751106,36.2196359634,3.1632552147,1.0,2000.0,500.0,3GPP
255.0,39.4770998955,36.3240339756,3.1550819874,1.0,2000.0,500.0,3GPP
256.0,39.5855669975,36.4260089397,3.1615741253,1.0,2000.0,500.0,3GPP
257.0,39.6880528927,36.5292160511,3.1608529091,1.0,2000.0,500.0,3GPP
258.0,39.7875680924,36.6346449852,3.1549391747,1.0,2000.0,500.0,3GPP
259.0,39.8923950195,36.7365550995,3.1578559875,1.0,2000.0,500.0,3GPP
260.0,39.9953100681,36.8409171104,3.1564090252,1.0,2000.0,500.0,3GPP
261.0,40.1002500057,36.9439070225,3.1583590507,1.0,2000.0,500.0,3GPP
262.0,40.2087469101,37.0458619595,3.1649010181,1.0,2000.0,500.0,3GPP
263.0,40.309789896,37.1533908844,3.1584150791,1.0,2000.0,500.0,3GPP
264.0,40.4162659645,37.2553989887,3.1628830433,1.0,2000.0,500.0,3GPP
265.0,40.5118780136,37.357681036,3.1562130451,1.0,2000.0,500.0,3GPP
266.0,40.620980978,37.4648909569,3.1581060886,1.0,2000.0,500.0,3GPP
267.0,40.7269380093,37.5702838898,3.158670187,1.0,2000.0,500.0,3GPP
268.0,40.8255259991,37.6724979877,3.1550440789,1.0,2000.0,500.0,3GPP
269.0,40.9316699505,37.7745330334,3.1591529846,1.0,2000.0,500.0,3GPP
270.0,41.0302040577,37.8764719963,3.1557481289,1.0,2000.0,500.0,3GPP
271.0,41.1362009049,37.9789979458,3.1592190266,1.0,2000.0,500.0,3GPP
272.0,41.238683939,38.0817649364,3.1589350701,1.0,2000.0,500.0,3GPP
273.0,41.3378500938,38.1847500801,3.1551160812,1.0,2000.0,500.0,3GPP
274.0,41.4499049187,38.2867939472,3.165127039,1.0,2000.0,500.0,3GPP
275.0,41.5557200909,38.3966960907,3.1610400677,1.0,2000.0,500.0,3GPP
276.0,41.6540710926,38.4994559288,3.1566312313,1.0,2000.0,500.0,3GPP
277.0,41.7671589851,38.6050729752,3.1641020774,1.0,2000.0,500.0,3GPP
278.0,41.8660120964,38.7120189667,3.1560091972,1.0,2000.0,500.0,3GPP
279.0,41.9698860645,38.8149459362,3.1569561958,1.0,2000.0,500.0,3GPP
280.0,42.0751109123,38.9168169498,3.16031003,1.0,2000.0,500.0,3GPP
281.0,42.1810910702,39.0224249363,3.1606822014,1.0,2000.0,500.0,3GPP
282.0,42.282253027,39.1251780987,3.1590909958,3.0,2000.0,500.0,3GPP
283.0,42.3845169544,39.2316229343,3.1549100876,3.0,2000.0,500.0,3GPP
284.0,42.4910709858,39.3350961208,3.1579909325,3.0,2000.0,500.0,3GPP
285.0,42.5929861069,39.4378149509,3.1571872235,3.0,2000.0,500.0,3GPP
286.0,42.6994290352,39.5402770042,3.1611680985,3.0,2000.0,500.0,3GPP
287.0,42.8050329685,39.6481280327,3.1589210033,3.0,2000.0,500.0,3GPP
288.0,42.9110600948,39.7546389103,3.158437252,3.0,2000.0,500.0,3GPP
289.0,43.0122489929,39.8575479984,3.156717062,3.0,2000.0,500.0,3GPP
290.0,43.1302289963,39.9644141197,3.1678309441,3.0,2000.0,500.0,3GPP
291.0,43.2219219208,40.0685880184,3.1553499699,3.0,2000.0,500.0,3GPP
292.0,43.3275871277,40.1727390289,3.1568641663,3.0,2000.0,500.0,3GPP
293.0,43.4415550232,40.2753760815,3.1681950092,3.0,2000.0,500.0,3GPP
294.0,43.5349550247,40.3805229664,3.1564481258,3.0,2000.0,500.0,3GPP
295.0,43.6415739059,40.4871320724,3.156457901,3.0,2000.0,500.0,3GPP
296.0,43.7459390163,40.5899889469,3.1579661369,3.0,2000.0,500.0,3GPP
